idx,g_low_density,A_star,F_star,K_star,R_P,mu_S,mu_I,T,R_B,sigma_A,sigma_F,beta,delta,eta,mu_F,c_B,kappa,phi,K0
449,0.642970155093722,1.1354649442907316e-09,2.234174477366846e-11,1.1365277475554013e-12,,0.026646595141190572,0.010545229890660139,61.05638823028116,15.95856138173551,0.7649568451548636,0.5696752248862782,0.00666100613774164,0.12041555731190579,0.9076389871099143,0.06800149226301831,0.021120177078426745,700000000000.0,0.033111533490275194,1.7042073951460766
450,1.597449600211411,1.218681720316321,2.1627456417999943e-20,1.757118630315922,0.9486118448954438,0.006941986077108466,0.03202722605098815,45.023549759888496,10.954975479349383,0.5316459163129033,0.5345033653564564,0.021827980940869112,0.08918960143326522,0.7187417719635149,0.023994481372188212,0.021221575724263763,0.0033842497487139903,0.010825990575004902,1.7703293776383047
451,1.7904857612593574,1.69725556273652,-2.1637982979743453e-20,1.9862650695497035,0.378116860223038,0.004806419171812147,0.03498429913406927,47.13320715752482,11.281717769179146,0.532862196540377,0.4800610645986698,0.022617617142052442,0.10114047437260452,0.6161391139863762,0.053711453741356455,0.020407882051218434,0.002355848601454293,0.0884314699933778,2.108420055819108
452,1.1230977232371409,0.31971684429116976,6.0837286225490796e-21,2.104285715937137,0.07689126176620548,0.01700711472990498,0.00936900506542903,45.42840206499182,7.547970658698369,0.8308404817529969,0.3582813796122939,0.03080523134305413,0.17667663483859242,0.6965924988885013,0.05426010045297362,0.020349508901317356,0.015117377050954955,0.013572662913246438,2.124180731765029
453,1.863909097406149,1.921271367705904,-5.413716385543801e-20,1.9627341857218465,0.7827761391981025,0.011235422293931721,0.030953811941946983,45.500167749120585,9.751794738002989,0.8578546961556754,0.6920079437315075,0.02610745768793685,0.12677573598693798,0.9146456086301227,0.07046238754824961,0.021270020922474684,0.0029655933199324736,0.04660707359040271,2.0258782119641547
454,1.0622716517240576,0.1791155700142221,4.523597746147121e-22,2.0197471307916963,0.042392095866927604,0.01987931493288215,0.04650816242533445,47.956092680063016,10.008630581947067,0.739994165966115,0.4219471973523404,0.02061255303206978,0.07521380524581536,0.4882905720883727,0.053054258845680546,0.020112547666297723,0.01973345932687118,0.014283502792906645,2.039848089985073
455,0.4654559244962071,4.159544993846749e-12,-1.3992042757680296e-15,3.281266970532113e-10,,0.017953733307982542,0.01914287413415744,55.7675386811284,6.902833451311461,0.603286813766501,0.5957280798861331,0.014950091421623856,0.17331276797051046,0.5215406563896343,0.0461839643308442,0.02097879428715297,700000000000.0,0.05020912112047415,2.3148174389541234
456,1.5444496676470292,1.2293431002612112,1.3242272933076136e-19,1.9438799093578654,0.6243977972593958,0.011791979458380307,0.023490013779886215,48.92788293486603,9.152538482631492,0.8758536874631095,0.6831319173771727,0.030294875813090517,0.20296673399808585,0.630057659550564,0.05161203129705677,0.02141281168629017,0.003964716109341112,0.062463588521356764,2.027189547525344
457,0.9558190022876129,1e-12,1e-12,1.8565222823883105,,0.015713789239559704,0.035573543551755536,59.71208618168704,12.713774339028582,0.6791204650790169,0.5603161634174683,0.010545311625567268,0.16491729667658467,0.41199000816410014,0.026101957715983063,0.02071985618372927,3.116315667299498,0.06610479349325392,1.8565222823883105
458,0.8352270672142373,2.3459139075754365e-09,1.8196846219817355e-29,1.3107328249137436e-12,,0.007730347815181446,0.006208955695199593,57.81719494127412,8.000342442202154,0.559575724742807,0.6112717998254544,0.013125887655999396,0.06343985957114093,0.8725920181757006,0.07874364478939656,0.020830664400670718,228738098711.03525,0.062146830058320605,1.6749672661061086
459,0.6374097435875056,4.3880891324213685e-11,3.030014572580342e-10,4.702052257950486e-08,,0.022099589069628892,0.01937224293273187,59.13604028352108,15.72372946184446,0.5301686430371917,0.5845280373941604,0.005473102191102489,0.12156572852720933,0.7804422062582456,0.020099934627992064,0.02099059713014412,700000000000.0,0.06106001942970195,2.050407554587919
460,0.5027963611929976,4.132655833827605e-12,-1.5376159889458877e-113,3.0786878222488614e-10,,0.008993494371838499,0.02600899926717942,64.9279309390848,7.001154095326866,0.5063589573961259,0.40697353904270406,0.025550865984735598,0.09144581977812535,0.9208820229523403,0.048059269465317134,0.02064850810345983,700000000000.0,0.038898252961057,1.6437693287750637
461,0.31400304595420075,0.00023653241987656648,5.42606684227934e-13,1.5844007598096995e-12,0.13134222975300705,0.029336794505584806,0.029102834012627796,60.886083510531144,9.850351065152271,0.6603045824168144,0.637905648588711,0.021289907202346445,0.15284648952460736,0.9104618392908828,0.02595640806211232,0.020091223390054563,700000000000.0,0.02058626693518259,2.3092928480069586
462,0.8509001804406144,nan,0.0,nan,,0.015879515770776495,0.01223377064091834,52.119320701237086,12.090334032777488,0.5018614642885197,0.3116822727608134,0.02560669947473971,0.20031201388063807,0.7743658568739153,0.04974183261868348,0.02136969039108445,10693447210.635656,0.043533030078491124,1.9658661548353777
463,1.6131718143604006,1.2781668682486813,0.010749090338390081,1.9116304671653004,1.1093255502660246,0.00911613437671721,0.04543157483820256,51.18835229194764,10.711020463751344,0.6972259734218289,0.6426842777806243,0.03983169713951482,0.059116335848490076,0.8813543935349422,0.04466554142560654,0.020332766415057497,0.0031828402974853525,0.015427609761508435,1.9321899929359132
464,1.4313498494588432,0.9086989539418862,7.736728184992785e-28,1.8699100762321148,0.3504546150360816,0.01660712547324899,0.028576979986479845,47.36205640077092,9.717568802775087,0.8826363274457408,0.3427971553434103,0.021752257222337798,0.24527347998511212,0.6409419131029798,0.029660122903368287,0.020665439404135993,0.00520912349451242,0.012901805819619548,1.8866940875434068
465,0.2814471985972966,1.645171837942682e-11,-9.779535514731208e-11,5.068629782968926e-10,,0.027548025157933795,0.04529743858086786,58.24044652133403,6.568692259567103,0.7103590236687036,0.6436693535928546,0.03822324319373721,0.18688698122113467,0.44240463590724133,0.039174226152406066,0.020186451729409027,700000000000.0,0.09557200345854165,1.740576012563496
466,0.3186457281060685,0.00013700304307819833,7.768143201730619e-07,2.656141073382338e-12,0.01478095874919816,0.02094521383585655,0.01806680344724398,62.407605229879394,6.769386030577813,0.6546928977198327,0.5883657292555586,0.031504628370726775,0.2396912742863858,0.7125407180544254,0.059031411976348855,0.02075036805955758,700000000000.0,0.023372947640444147,1.5512422635621577
467,0.9943345808160944,0.03507495733707395,-1.182191603482031e-21,1.9996218493799105,0.19621635610716598,0.016403081798779383,0.04751578347774986,57.43503322968308,9.967904762413728,0.8429231103865041,0.6265462335491707,0.010633186271691889,0.14016280779037704,0.6230225726679212,0.0208966343708062,0.020359432297333373,0.07745007196076728,0.09822793734167028,2.128603586773914
468,0.7719070283605053,5.097409022584144e-12,-1.7201851922055145e-11,1.9558959051108254e-10,,0.019369036151158817,0.03650066534376933,59.065357804780724,14.14727087644788,0.6111207831504812,0.5406854385401849,0.037184701419703314,0.08167247099802652,0.6666299714583848,0.07212196704451622,0.021112311978320416,700000000000.0,0.03627160677480254,1.852233161744685
469,0.4662417785769484,2.6794182802488925e-12,-2.5501072340429348e-20,5.616978014398066e-10,,0.021211009788817577,0.01964397488479063,60.3060543779031,8.272622357695772,0.7295724056462489,0.30572302471410995,0.029883927557428195,0.16786805388450426,0.8841437115425049,0.0327998140059258,0.020891979988634738,700000000000.0,0.07109935140061296,2.169246006240807
470,1.0795264234049495,0.2184235717071179,2.841084653378296e-22,1.95435651913269,0.134225701812338,0.012584451021356247,0.02935713825651162,54.50743236309272,9.488317889549943,0.7344020858027618,0.4589482368285271,0.008161484716370971,0.10654173790917704,0.9875872124074151,0.02763258851261457,0.02122797158173237,0.014065591962716777,0.0979514900473918,2.083886307133855
471,2.053983143577646,2.452849933591965,0.037804141656245564,2.00921051730687,1.1806728258141792,0.003708062780638125,0.020953714661156697,55.07155557308067,12.605725713930799,0.6632575797992959,0.3238786816416249,0.013031948071778245,0.19281338726221686,0.8449810237209043,0.03403581184432748,0.02140220423531083,0.0015925267327424738,0.06596099377354753,2.101434700353045
472,0.7898956458284435,3.621560829003556e-10,1.9141485005238356e-24,1.2784428611675728e-12,,0.008330007547719795,0.021387510778180383,63.951214890949515,6.493764323581085,0.7786580441544433,0.40821108483432145,0.02197728085830124,0.23376865023369425,0.8376766090631236,0.027563336565132553,0.02030366900190369,700000000000.0,0.02693921751973577,1.903108357841886
473,1.6057328630068226,1.1731354596729409,-1.9460415476913403e-20,1.761959899908306,0.08393584193900762,0.01860397853870938,0.04287351659556891,46.359402814825835,12.408451690334275,0.8134022186141461,0.3758197333837009,0.019486390477676203,0.13233815476459054,0.7964397752731509,0.07769646873017899,0.020472957675318315,0.0036534509924442057,0.03189350684669283,1.8009882609863728
474,0.8260918164909772,2.133060172937462e-09,-4.654338800042077e-20,1.0956899800925909e-12,,0.023085459861929305,0.024916238910495405,51.81659942785871,15.185298389045391,0.5698338954087496,0.525144141180688,0.038479273131819945,0.05612479834719985,0.9632061918696403,0.0703979331149979,0.021881149862585995,700000000000.0,0.04897292796391147,2.3443758496430926
475,0.61933677267,5.4859133076946714e-12,1.3630513818335688e-13,8.585861641356985e-10,,0.029581057940274564,0.01554839577230227,58.994560838946,15.437306309176275,0.8004256757769479,0.6136094952208015,0.008382445653704414,0.16613225381997349,0.8848328028731547,0.07662897530400153,0.020688621310375552,700000000000.0,0.019268981200346244,1.723970616900323
476,1.1665420123829782,0.31295615887845135,-2.539173061899301e-21,1.4844807539593146,0.10807387059567815,0.017276855147655514,0.012869954858646934,58.57484188287637,15.629644760736335,0.7137254729213387,0.6327407808758851,0.031244906754353468,0.22909409657126834,0.6914956348217032,0.06255405303192087,0.020762820319253576,0.006941172233763979,0.09606965110204851,1.581685958537351
477,1.6995460026160962,1.6943875863784683,1.5777399857972799e-21,1.9698910172431228,0.12125686464491948,0.006249022153005235,0.005766460201441129,55.78810196078514,13.922257949885356,0.6057128864451293,0.5872272134382714,0.009227179808358939,0.23026994065789558,0.8790386772968786,0.07588323592229455,0.022098776044651002,0.0018418015646094305,0.053565279818691566,2.04267225387125
478,2.6029636510084155,3.0705263273336603,-1.414530445279766e-20,1.700519724276437,0.11579960043113598,0.008197812494365589,0.022462368484259303,46.163902303770925,15.457500037725586,0.6720352457234036,0.3480680286316816,0.005241755117365429,0.09393590815437616,0.6885564700678828,0.046402387938297165,0.021225118633807518,0.0015640478217618509,0.051811837957383436,1.7619076110165308
479,0.7970962698867408,2.2669781607476125e-09,2.6240657897903054e-18,1.1016524194399543e-12,,0.0185463902216893,0.023135283345394678,61.95103562387268,11.822645070298456,0.8400423395551857,0.42947318198543116,0.026589715000576455,0.10259355965622899,0.8953660684218623,0.056948767414369994,0.021869039490619194,700000000000.0,0.05232002653152263,2.3401971604223597
480,1.092056678555766,0.2911326728917701,1.0673442264991e-24,2.384933440437909,0.029514852643732273,0.003243728019465469,0.02382798179746776,52.22507685420448,6.220562728533799,0.6345510270124011,0.4387383125100849,0.027813431856418686,0.14557228624226026,0.6001641321664516,0.06621045675779806,0.02099989897379083,0.014313862839698634,0.024628440580898844,2.4256356244305595
481,1.5715073868445155,1.0823269746305852,-1.0375440120197174e-20,1.6701855977582831,0.19698454808604396,0.00907570793347649,0.030497813374185778,56.716451472331634,11.656295081340165,0.7533321970971962,0.541209033352301,0.011723029784684398,0.20675057501126276,0.5019967508586571,0.03558781520389108,0.020790189936900044,0.003192414861667742,0.06573242609467368,1.7459398086512534
482,0.9052547537232009,0.0008822404795250561,5.782853236193764e-52,1.3920853493590455e-05,0.036606582951539415,0.008977513603921123,0.04107931122846818,58.04751869039397,9.672455328559906,0.5384911864196694,0.4202335842224855,0.03766547947214796,0.18069059319436087,0.533901901348732,0.0420456638940521,0.020810127593159283,110695.928598463,0.01672667091156801,2.247416456157787
483,1.2007336059697062,0.4693673969994439,-4.109401375317547e-20,1.9343290740566166,0.4081800408784745,0.013572076941864353,0.040647050444712195,55.44887185949109,11.43227436117374,0.7260818080301318,0.5910776064307315,0.0147973387057634,0.15844114822973848,0.7321143898347677,0.021454786551710677,0.020870046760459036,0.0063865449894096584,0.028974460053859813,1.9731468815056739
484,2.4955677949291473,3.1812754066531896,4.719102270391354e-20,1.7617071452271016,0.5746331657042697,0.006357054588593555,0.017772656083589352,60.81471553099884,15.94423011518859,0.898298706418954,0.5405509535594419,0.01309546860848236,0.1510859977994879,0.8575856218384527,0.07073438412031868,0.022002432076875005,0.0012400580885182757,0.060186380754610073,1.8353223109647412
485,1.3002889625714544,0.7055515548712377,-1.2883893802487465e-20,1.9520247821649994,0.08377049357754328,0.009982278994184031,0.006282133808723665,53.220845739665826,9.287103245902774,0.7591162137090607,0.3498892791038132,0.011350675286951478,0.20891833093687429,0.7422593805371633,0.045658531653513544,0.021364522022029,0.005348884584487821,0.05340822630777352,2.0236065194505866
486,1.0362155531675248,0.10344146741787376,3.593701857161405e-19,1.4537234135928716,0.2202368548447575,0.02213801793597064,0.0171954777430274,50.76500371001105,11.401007267790446,0.8284907782369021,0.6315619619085259,0.02322080833190138,0.22154226343662797,0.60480646823473,0.026391711570911837,0.020794585538648006,0.028879213663210827,0.09312193611699802,1.5455430802357242
487,1.7955613157546628,1.5850663105753442,-8.104155235007496e-21,1.7077118952382166,0.20677687427582608,0.011389686816635117,0.029809026189155586,56.68924746978176,14.804407044663163,0.8034851360258055,0.35429779159390995,0.014184894052798536,0.2147800757513415,0.455870748871917,0.03709270582914502,0.021534126495874325,0.0020943943079845964,0.0880686681312402,1.811462349494113
488,2.8840624491261004,4.421190489959156,-1.439775811782364e-20,2.0553627718580145,0.42456774564617494,0.008130078519487712,0.02188243969249393,47.51061149178175,14.169688073554859,0.8540565042364635,0.3565462732564942,0.028945083897907235,0.05244134725719761,0.454137535690645,0.059570541598140986,0.021635203857626774,0.0013010636708225612,0.09978823614549986,2.1997157697803837
489,1.1310491496862622,0.3297590708274089,3.9533926076299886e-21,1.8123895371961054,0.14409477225397432,0.018699845915027123,0.01528616832241261,56.45402173346751,15.813844923914644,0.7431002589300706,0.3648624754586372,0.01089330086070486,0.12656023186212237,0.5528125783372144,0.02484453023017249,0.022363189187161844,0.006895333926256189,0.04477917550110844,1.8680107024545232
