plane,x,y,code,A_pf,K_pf,maxeig_pf,A_co,F_co,K_co,maxeig_co
beta_B,0.03078947368421053,0.8157894736842105,2,2.7440019852675603,1.6491570018324857,3.767683478169163,1.1979792190415604,0.13952452978651306,1.6737076967113451,0.787556091635345
beta_B,0.03263157894736842,0.8157894736842105,2,2.7440019852594886,1.6491570018325534,4.524586451627995,1.1019414956035567,0.1410478458971371,1.6758366783554495,0.8031854549152799
beta_B,0.034473684210526316,0.8157894736842105,2,2.744001985250742,1.6491570018326327,5.415286677257694,1.0198611414722025,0.14124959634946901,1.677744156517205,0.8171152275144259
beta_B,0.03631578947368421,0.8157894736842105,2,2.7440019852943593,1.6491570018321522,6.460718412569672,0.9489490324562954,0.14052940796593288,1.6794628992880665,0.8296042665455622
beta_B,0.038157894736842106,0.8157894736842105,2,2.744001985228979,1.6491570018328334,7.684733729157438,0.8871031850690784,0.13916744598671488,1.6810195262213465,0.8408621451283477
beta_B,0.04,0.8157894736842105,2,2.74400198521584,1.6491570018329589,9.114467171897635,0.8327117352018966,0.13736248120387565,1.6824358847901562,0.851060188983487
beta_B,0.005,0.8947368421052632,1,2.40638653862771,1.654105923198195,0.399651609393792,2.40638653862771,-4.292061878107757e-21,1.654105923198195,0.399651609393792
beta_B,0.006842105263157895,0.8947368421052632,1,2.4063865386479844,1.6541059231981383,0.3996516093911825,2.4063865386479844,-2.585081101219854e-20,1.6541059231981383,0.3996516093911825
beta_B,0.00868421052631579,0.8947368421052632,1,2.4063865387051675,1.6541059231979727,0.39965160938382005,2.4063865387051675,-5.615046795006827e-21,1.6541059231979727,0.39965160938382005
beta_B,0.010526315789473686,0.8947368421052632,1,2.406386538917183,1.6541059231973618,0.3996516093562987,2.406386538917183,5.2721087394245305e-21,1.6541059231973618,0.3996516093562987
beta_B,0.01236842105263158,0.8947368421052632,1,2.406386538922485,1.6541059231973456,0.4158663735131121,2.406386538922485,-3.59759855781942e-20,1.6541059231973456,0.4158663735131121
beta_B,0.014210526315789476,0.8947368421052632,1,2.4063865387642926,1.6541059231978177,0.5169061361287952,2.406386538764295,5.143369063073162e-22,1.6541059231978175,0.5169061361287947
beta_B,0.01605263157894737,0.8947368421052632,1,2.4063865386636403,1.6541059231981274,0.6385645356060626,2.4063865386636403,1.7121534224093266e-20,1.6541059231981272,0.6385645356060623
beta_B,0.017894736842105265,0.8947368421052632,1,2.406386538635259,1.6541059231982242,0.7844240453181198,2.406386538635259,-1.796665888021469e-19,1.6541059231982242,0.7844240453181196
beta_B,0.01973684210526316,0.8947368421052632,1,2.406386538627311,1.6541059231981874,0.9586042773027267,2.4063865386272894,8.581588972647312e-16,1.6541059231981896,0.9586042773027167
beta_B,0.021578947368421055,0.8947368421052632,2,2.4063865386067516,1.6541059231983404,1.1658323581161474,2.1337305462646516,0.03367865982778892,1.6578525778042756,0.8084296318493689
beta_B,0.02342105263157895,0.8947368421052632,2,2.406386538597348,1.6541059231983883,1.4115214710076833,1.8610478782118829,0.06341200566110185,1.6619778970486327,0.692290072583755
beta_B,0.025263157894736845,0.8947368421052632,2,2.4063865385910974,1.6541059231984296,1.7018583792784963,1.6475709613788652,0.08325246764067375,1.6655251934060025,0.7191676295059798
beta_B,0.02710526315789474,0.8947368421052632,2,2.406386538582729,1.6541059231984812,2.0439008509451737,1.4764383329030701,0.09649319989810268,1.6686078844405872,0.7423882680834427
beta_B,0.028947368421052635,0.8947368421052632,2,2.40638653857695,1.6541059231985291,2.445686076318398,1.3364976463421525,0.10523570470767718,1.6713114677676941,0.7626336442049477
